scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
high_vol,E2_participation_1pct,poe:gpt-5.5,109,0,0.08074701582271437,11.960502093817851,-0.01650586100229945,0.7894736842105263,1644.0057068934182
high_vol,E2_participation_1pct,poe:gpt-5.5,110,0,0.11135836708227642,7.13231016384693,-0.04079875771888675,0.8181818181818182,1352.3852357521444
high_vol,E2_harsh_corner,buy-and-hold,101,0,0.04831937980781298,6.304842195521313,-0.01665141285174021,0.5,588.9666579781964
high_vol,E2_harsh_corner,buy-and-hold,102,0,0.05242457316924232,5.903396965159969,-0.014483337928607565,0.4166666666666667,574.9225629277354
high_vol,E2_harsh_corner,buy-and-hold,103,0,0.09926266607325873,16.15135386743105,-0.0026438305030588305,0.4583333333333333,592.3059822268691
high_vol,E2_harsh_corner,buy-and-hold,104,0,0.07668148998098667,9.444628609153686,-0.011276140829240888,0.5416666666666666,887.6975413792774
high_vol,E2_harsh_corner,buy-and-hold,105,0,0.10971669465163436,8.174141796854551,-0.023287894806959253,0.5,909.5475997624122
high_vol,E2_harsh_corner,buy-and-hold,106,0,0.04302927179180749,5.027457464205891,-0.007428918464884915,0.5,730.5403184631997
high_vol,E2_harsh_corner,buy-and-hold,107,0,0.07557700225210162,6.822416001475917,-0.013588725821755965,0.5,909.0944882326688
high_vol,E2_harsh_corner,buy-and-hold,108,0,0.0950097618083332,7.604231204565991,-0.009815521574310426,0.5,589.239382329991
high_vol,E2_harsh_corner,buy-and-hold,109,0,0.08370176044463484,9.48869859189739,-0.010010973508924659,0.5,615.1987902264447
high_vol,E2_harsh_corner,buy-and-hold,110,0,0.24009140748451596,17.126715329677705,-0.003753049982813117,0.4583333333333333,1179.6175151701148
high_vol,E2_harsh_corner,signal-weighted,101,0,-0.005248021452829654,-4.076133193118355,-0.005296336069999907,0.4166666666666667,224.72952398748131
high_vol,E2_harsh_corner,signal-weighted,102,0,-0.0027863929868584547,-6.314713533369241,-0.0027863929868584547,0.4,120.36767875390859
high_vol,E2_harsh_corner,signal-weighted,103,0,-0.0008119727624200657,-7.130902984245273,-0.0008119727624200657,0.4,74.02535632171211
high_vol,E2_harsh_corner,signal-weighted,104,0,0.017047110016516154,7.967047413378549,-0.0014795921671678647,0.3076923076923077,338.16471378641216
high_vol,E2_harsh_corner,signal-weighted,105,0,0.0040648018871209946,1.9804059938507095,-0.005580501116082881,0.3076923076923077,271.36817887971523
high_vol,E2_harsh_corner,signal-weighted,106,0,0.02375985178637019,3.8083218837888104,-0.013494711896244072,0.3076923076923077,421.13875718772107
high_vol,E2_harsh_corner,signal-weighted,107,0,0.058403995009566945,6.3261348399580335,-0.01394228561264621,0.29411764705882354,582.5659447443448
high_vol,E2_harsh_corner,signal-weighted,108,0,0.015453071539490715,2.5457379300871055,-0.013081805857210194,0.42857142857142855,257.1403168478119
high_vol,E2_harsh_corner,signal-weighted,109,0,0.002710234089984498,4.024965947780012,-0.0004392579203275071,0.4444444444444444,112.65838236064434
high_vol,E2_harsh_corner,signal-weighted,110,0,-0.0005451266220212192,-4.4765478594451,-0.0005785380086007486,0.4,110.96048480554701
high_vol,E2_harsh_corner,naive-momentum,101,0,0.09226788698071964,6.387793281483177,-0.008628840106178148,0.5454545454545454,848.4331378060775
high_vol,E2_harsh_corner,naive-momentum,102,0,-0.015157479199610857,-1.9115523692527276,-0.03112506135714277,0.3333333333333333,269.6710956462297
high_vol,E2_harsh_corner,naive-momentum,103,0,0.07414597487746977,9.252465019559702,-0.003547906225865871,0.5333333333333333,603.239704483857
high_vol,E2_harsh_corner,naive-momentum,104,0,0.06214565580602227,10.280407462912288,-0.003955681119946264,0.5,765.082306652229
high_vol,E2_harsh_corner,naive-momentum,105,0,0.07461636684309658,7.779723274534271,-0.018891853002294345,0.47619047619047616,796.9283316387243
high_vol,E2_harsh_corner,naive-momentum,106,0,0.022727663691535893,2.6832773346905316,-0.01783531049842424,0.5,847.9690359150727
high_vol,E2_harsh_corner,naive-momentum,107,0,0.05418685944278878,5.802547157761063,-0.012908422726546243,0.38095238095238093,1017.2153537806366
high_vol,E2_harsh_corner,naive-momentum,108,0,0.0906761424843574,10.22111669668317,-0.0017394847177176764,0.5,658.3021346502871
high_vol,E2_harsh_corner,naive-momentum,109,0,0.12309206003255535,10.764754695651634,-0.0015491269279882536,0.6111111111111112,1081.4629308802002
high_vol,E2_harsh_corner,naive-momentum,110,0,0.1152876379721639,9.61698520459171,-0.0015556255768198746,0.35714285714285715,584.8438933976894
high_vol,E2_harsh_corner,mean-reversion,101,0,-0.0248131114659077,-3.5030023460078463,-0.031888033005685434,0.6363636363636364,629.7098147580446
high_vol,E2_harsh_corner,mean-reversion,102,0,0.06609299447514938,9.531171786476067,-0.009897796767619371,0.42857142857142855,845.6676070551924
high_vol,E2_harsh_corner,mean-reversion,103,0,0.07542479668230251,10.728323036959829,-0.0031038044046779456,0.47058823529411764,928.6073913525412
high_vol,E2_harsh_corner,mean-reversion,104,0,0.0,0.0,0.0,0.0,0.0
high_vol,E2_harsh_corner,mean-reversion,105,0,0.030086904812601567,4.579958675163723,-0.014296799594974874,0.42857142857142855,674.0530927427213
high_vol,E2_harsh_corner,mean-reversion,106,0,0.023203374940979016,3.6489096087990776,-0.008565187749048464,0.46153846153846156,793.61954002848
high_vol,E2_harsh_corner,mean-reversion,107,0,0.06118077645310671,8.493100340863478,-0.004974481623690186,0.5,588.2942318045126
high_vol,E2_harsh_corner,mean-reversion,108,0,0.057740037460674465,6.950280293099372,-0.006230568519484891,0.5,615.9144778663787
high_vol,E2_harsh_corner,mean-reversion,109,0,-0.010332243917474115,-1.326533854619636,-0.039974692334174944,0.5,922.3116458576493
high_vol,E2_harsh_corner,mean-reversion,110,0,0.14826471436137445,11.915571988178955,-0.004114528951189134,0.5555555555555556,1336.4708355305133
high_vol,E2_harsh_corner,risk-parity,101,0,0.0763779293785507,6.761310802217066,-0.01501402301662269,0.4583333333333333,645.3311236519581
high_vol,E2_harsh_corner,risk-parity,102,0,0.09477431673773151,10.809008351481339,-0.009699108971157444,0.375,486.5925344866862
high_vol,E2_harsh_corner,risk-parity,103,0,0.11406618110344957,14.717616869947632,-0.004177738434876899,0.5,814.7108527038586
high_vol,E2_harsh_corner,risk-parity,104,0,0.07238194589616276,10.482557929121223,-0.004988644227201022,0.5,922.160250046763
high_vol,E2_harsh_corner,risk-parity,105,0,0.07182008405677753,6.913447112532069,-0.020106801957758158,0.375,786.9662160051367
high_vol,E2_harsh_corner,risk-parity,106,0,0.05362060834360083,4.582957724663901,-0.018683730781919428,0.5,729.0925270644863
high_vol,E2_harsh_corner,risk-parity,107,0,0.1275676719913379,9.33956827323666,-0.007850792314326394,0.5,701.1656852416086
high_vol,E2_harsh_corner,risk-parity,108,0,0.09505698621854775,9.723976813420022,-0.0024339960779617975,0.4583333333333333,715.252511375213
high_vol,E2_harsh_corner,risk-parity,109,0,0.11264335933008773,11.015064212698208,-0.004604532542842987,0.5,709.3692483550236
high_vol,E2_harsh_corner,risk-parity,110,0,0.19166662896445952,15.56245951423191,-0.003753049982813117,0.4583333333333333,1170.1492670080077
high_vol,E2_harsh_corner,minimum-variance,101,0,0.07736406930820516,6.848866366180864,-0.01435907110916168,0.4583333333333333,632.0310966169709
high_vol,E2_harsh_corner,minimum-variance,102,0,0.09428170160741423,10.733009094648157,-0.009943709855807281,0.375,486.5634811293312
high_vol,E2_harsh_corner,minimum-variance,103,0,0.11406618110344957,14.717616869947632,-0.004177738434876899,0.5,814.7108527038586
high_vol,E2_harsh_corner,minimum-variance,104,0,0.07238194589616276,10.482557929121223,-0.004988644227201022,0.5217391304347826,922.160250046763
high_vol,E2_harsh_corner,minimum-variance,105,0,0.09063152457088153,8.392201905030312,-0.020106801957758158,0.4166666666666667,811.643216187499
high_vol,E2_harsh_corner,minimum-variance,106,0,0.05362060834360083,4.582957724663901,-0.018683730781919428,0.5,729.0925270644863
high_vol,E2_harsh_corner,minimum-variance,107,0,0.1275676719913379,9.33956827323666,-0.007850792314326394,0.5454545454545454,701.1656852416086
high_vol,E2_harsh_corner,minimum-variance,108,0,0.09504380650935662,9.724385917582786,-0.0024339960779617975,0.4782608695652174,716.4353097907414
high_vol,E2_harsh_corner,minimum-variance,109,0,0.10983682428592867,10.88494298984898,-0.0038933528400949546,0.5217391304347826,706.3760742227489
high_vol,E2_harsh_corner,minimum-variance,110,0,0.15103069942893588,15.572334556274399,-0.003753049982813117,0.35,1224.8629322571148
high_vol,E2_harsh_corner,random,101,0,0.06582464766557772,7.189423576721831,-0.004455234515253426,0.45454545454545453,872.2865744166409
high_vol,E2_harsh_corner,random,102,0,0.037911152744756205,6.752068781519407,-0.010251003566624561,0.3,772.5625206204902
high_vol,E2_harsh_corner,random,103,0,0.06889399572030896,10.580132078046626,-0.0026438305030590525,0.4166666666666667,1035.1508846222607
high_vol,E2_harsh_corner,random,104,0,0.0718451340499684,10.356582399103937,-0.004988644227201022,0.5,1012.7163904552455
high_vol,E2_harsh_corner,random,105,0,0.10508703035376721,9.59644504467902,-0.02039822407704628,0.5,721.4766271468387
high_vol,E2_harsh_corner,random,106,0,0.05206156397927941,3.5413654962613523,-0.030199249125282046,0.5652173913043478,1087.5188971206771
high_vol,E2_harsh_corner,random,107,0,0.12886521478820656,9.484227470313618,-0.007850792314326394,0.5454545454545454,833.2659615681337
high_vol,E2_harsh_corner,random,108,0,0.08751070802532945,10.225443439715328,-0.0016190311209162145,0.3684210526315789,878.7316481967548
high_vol,E2_harsh_corner,random,109,0,0.10023005673990126,11.889918820310626,-0.003001427969871795,0.6190476190476191,779.398397720644
high_vol,E2_harsh_corner,random,110,0,0.18604086804841669,15.329257675562177,-0.006912120004468503,0.5,1079.8339104128956
high_vol,E2_harsh_corner,poe:gpt-5.5,101,0,0.12079210220530046,7.395247337540569,-0.010279322542624203,0.5625,1014.3258059025911
high_vol,E2_harsh_corner,poe:gpt-5.5,102,0,0.017653200685684656,1.7848084071775416,-0.024659278086982206,0.47368421052631576,1358.9093698051884
high_vol,E2_harsh_corner,poe:gpt-5.5,103,0,0.08521362876581584,10.657773169784843,-0.005217853401546457,0.6111111111111112,1013.5541830767813
high_vol,E2_harsh_corner,poe:gpt-5.5,104,0,0.0760602656728031,9.362980431862765,-0.011276140829240888,0.5217391304347826,888.4843586393579
high_vol,E2_harsh_corner,poe:gpt-5.5,105,0,0.1155684188653412,7.984162373506819,-0.024577384201173613,0.5217391304347826,1207.2715713134967
high_vol,E2_harsh_corner,poe:gpt-5.5,106,0,0.025492401130349895,2.9110474726790434,-0.01783531049842424,0.5882352941176471,1184.4643772804875
high_vol,E2_harsh_corner,poe:gpt-5.5,107,0,0.06568590491001891,6.612779591447641,-0.008199759934059525,0.5,786.186607277407
high_vol,E2_harsh_corner,poe:gpt-5.5,108,0,0.11504419468013682,7.937261010688406,-0.014845111759001717,0.5238095238095238,943.2762344183851
high_vol,E2_harsh_corner,poe:gpt-5.5,109,0,0.12017809356459908,10.281994447336247,-0.0007938861873888481,0.4117647058823529,955.6653575634225
high_vol,E2_harsh_corner,poe:gpt-5.5,110,0,0.19470878262284907,17.0533810549651,-0.003753049982813117,0.6666666666666666,443.92562215567
jump_tail,E0_ideal,buy-and-hold,201,0,0.2156879071671023,16.56331970519841,-0.010839609721017052,1.0,17.801470194746194
jump_tail,E0_ideal,buy-and-hold,202,0,0.09593205834763752,11.397853859089615,-0.01502613113549034,1.0,16.673402505744296
jump_tail,E0_ideal,buy-and-hold,203,0,0.13017379231438975,11.36370291920228,-0.0229046456102302,1.0,17.7546430135773
jump_tail,E0_ideal,buy-and-hold,204,0,0.16542873203348707,11.779301023854828,-0.011661461909589943,1.0,17.077381733770743
jump_tail,E0_ideal,buy-and-hold,205,0,-0.02828346523768177,-2.7309195809091587,-0.03813113172952365,1.0,16.358669545568087
jump_tail,E0_ideal,buy-and-hold,206,0,0.11148794693468456,5.457662461661034,-0.051408223392955366,1.0,18.625940634960333
jump_tail,E0_ideal,buy-and-hold,207,0,0.010344364471142509,0.8024420792437665,-0.06183761229729556,1.0,18.566601966286793
jump_tail,E0_ideal,buy-and-hold,208,0,0.05580460439504131,3.235060768574172,-0.03158023981058744,1.0,17.61728589234172
jump_tail,E0_ideal,buy-and-hold,209,0,0.2598066071824965,25.854425459419538,0.0,1.0,19.633692533369587
jump_tail,E0_ideal,buy-and-hold,210,0,0.019548193328372987,1.2061833257565535,-0.08301485188881064,1.0,19.0558185057078
jump_tail,E0_ideal,signal-weighted,201,0,0.09558710266411174,9.254719727791562,-3.3538484971229465e-05,1.0,44.45441489961514
jump_tail,E0_ideal,signal-weighted,202,0,0.017092323905464335,7.394671739247593,-3.3538484971229465e-05,1.0,14.028890321415957
jump_tail,E0_ideal,signal-weighted,203,0,0.015047385861725715,11.200171378494236,-7.077829851598327e-05,1.0,43.84686766051189
jump_tail,E0_ideal,signal-weighted,204,0,0.025750034655648513,7.90585106396538,-0.002124350587919044,1.0,28.28977244929857
jump_tail,E0_ideal,signal-weighted,205,0,0.005982424099071348,4.426165770002247,-0.0031524378075578063,1.0,23.968579911051904
jump_tail,E0_ideal,signal-weighted,206,0,0.056984968974679306,7.172096455167301,-0.00010500700000004581,1.0,26.7113627327607
jump_tail,E0_ideal,signal-weighted,207,0,0.009669228647414263,4.363765722734695,-0.0057765303077444985,1.0,38.247030844905424
jump_tail,E0_ideal,signal-weighted,208,0,0.013471824853532377,4.10356851446592,-0.00947219432988744,1.0,23.85204978496231
jump_tail,E0_ideal,signal-weighted,209,0,0.016980106095745073,7.475420826278289,-3.3538484971229465e-05,1.0,14.790542113158066
jump_tail,E0_ideal,signal-weighted,210,0,0.022738607566673785,8.024648536019983,-0.00010500700000004581,1.0,26.992033112874058
jump_tail,E0_ideal,naive-momentum,201,0,0.13618186553409406,12.76458518063402,-0.010884313398918266,1.0,32.26683345480221
jump_tail,E0_ideal,naive-momentum,202,0,0.04233092069266986,6.080903634933062,-0.02167720184922739,1.0,50.623827207091985
jump_tail,E0_ideal,naive-momentum,203,0,0.11845348875936001,10.377500281070118,-0.023465244862122314,1.0,26.841759209603246
jump_tail,E0_ideal,naive-momentum,204,0,0.1208667931861811,9.731549975593767,-0.011460019044257197,1.0,34.92769379636163
jump_tail,E0_ideal,naive-momentum,205,0,0.025014249334079475,5.605231492475903,-0.007075467319981654,1.0,12.144158017531575
jump_tail,E0_ideal,naive-momentum,206,0,0.08362994915203892,6.610983661587055,-0.021927514407432347,1.0,26.4521738712205
jump_tail,E0_ideal,naive-momentum,207,0,-0.012690541654090337,-0.9611233305834378,-0.047835066066278964,1.0,32.399805789528145
jump_tail,E0_ideal,naive-momentum,208,0,0.11159976187877163,15.271946712190463,-0.00010500700000004581,1.0,8.453315962636289
jump_tail,E0_ideal,naive-momentum,209,0,0.14865579392838413,12.866629974572144,-0.01431627704604499,1.0,33.43172490622674
jump_tail,E0_ideal,naive-momentum,210,0,0.01863847138063046,2.0732352505917637,-0.03585816704537115,1.0,22.087847162115857
jump_tail,E0_ideal,mean-reversion,201,0,0.04067315132365712,5.162060741785771,-0.00010500700000004581,1.0,29.34957644001359
jump_tail,E0_ideal,mean-reversion,202,0,0.023611279126202422,4.867079362200218,-0.00010500700000004581,1.0,21.644750578790624
jump_tail,E0_ideal,mean-reversion,203,0,-0.0005912801186664929,-0.6215550801244073,-0.003308936406236418,1.0,20.991067588637996
jump_tail,E0_ideal,mean-reversion,204,0,0.0,0.0,0.0,0.0,0.0
jump_tail,E0_ideal,mean-reversion,205,0,-0.015263311693500148,-3.443121811237407,-0.025838870234552336,1.0,21.50896834953089
jump_tail,E0_ideal,mean-reversion,206,0,0.013295658156993184,0.9679336539609046,-0.060699162049315025,1.0,43.900202618642126
jump_tail,E0_ideal,mean-reversion,207,0,0.008673512247196369,0.9545173041456788,-0.03257301712347782,1.0,22.54988867861227
jump_tail,E0_ideal,mean-reversion,208,0,-0.0414174539498412,-3.1374847631963925,-0.06444238535658797,1.0,22.861323650524863
jump_tail,E0_ideal,mean-reversion,209,0,0.028107579012058626,4.766724697984615,-0.00010500700000004581,1.0,14.566521525365392
jump_tail,E0_ideal,mean-reversion,210,0,0.0035694159626260547,0.3930340679389992,-0.060545790035106295,1.0,23.14078924682627
jump_tail,E0_ideal,risk-parity,201,0,0.20883798196643255,15.258213245444272,-0.016327302712288216,1.0,30.027151481315055
jump_tail,E0_ideal,risk-parity,202,0,0.09595463301868423,11.108090488806333,-0.016738644727369745,1.0,18.751621199223017
jump_tail,E0_ideal,risk-parity,203,0,0.13441341851138344,13.008723925214593,-0.01639505732671187,1.0,24.366587228223256
jump_tail,E0_ideal,risk-parity,204,0,0.15658428706313687,11.165409275643485,-0.011661461910319582,1.0,28.216521514371557
jump_tail,E0_ideal,risk-parity,205,0,-0.016085940784770436,-1.5248521444965422,-0.036694914665614475,1.0,23.73786920884717
jump_tail,E0_ideal,risk-parity,206,0,0.06678959136053764,3.760208021323897,-0.060362094360094765,1.0,26.813239106002474
